listing_id,name,host_id,neighbourhood_id,room_type,price,minimum_nights,availability_365
24737425,Charming Lux. 1 bedroom in Williamsburg,4350342,13,Entire home/apt,225,2,88
24740209,Long term/16 month sublet. Great location!,4267075,4,Entire home/apt,89,365,0
24743196,"Private, Cozy & Fully Equipped Room /20 min to NYC",130074377,45,Private room,80,1,220
24746319,Amazing room for Memorial day weekend only!,111876825,127,Private room,200,2,365
24746840,Cozy gem in Bushwick/Bed-stuy,63671528,7,Private room,40,7,0
24748187,"Modern, Private Room in Heart of East Village",7656338,20,Private room,80,2,0
24748233,Spacious Modern Studio near Gramercy & Mad Sq Park,40502,27,Entire home/apt,175,2,0
24749018,Brand new 2-bed in luxury full-service building,3346513,114,Entire home/apt,250,4,22
24750019,X-Large 1 Bedroom on McCarren Park,187116536,21,Entire home/apt,135,3,70
24751022,Sonder | Hanover Square | Welcoming 1BR + Rooftop,12243051,44,Entire home/apt,179,29,1
24751067,"Spacious, Sunny, Exposed Brick Near Columbia Univ!",1262513,31,Private room,59,2,98
24751420,Cozy and Spacious Studio in Columbus Circle,130965770,8,Entire home/apt,180,1,2
24751713,"The Manhattan Club, NYC",183736521,2,Private room,125,3,5
24752128,Cozy two bedroom apartment in the Upper East Side,5383703,29,Entire home/apt,170,7,173
24752747,Sonder | Hanover Square | Simple 1BR + Rooftop,12243051,44,Entire home/apt,182,29,347
24753221,Rare gem of an apartment in NYC.  So Spacious!,3749502,31,Private room,65,3,1
24754074,"Luxury Brooklyn brownstone, modern with backyard",4285260,7,Entire home/apt,450,2,3
24754245,Private room with lots of surprise,38874050,45,Private room,42,2,141
24754459,Spacious Bedroom in Unique Williamsburg,91526716,13,Private room,79,3,28
24754942,Cozy apt in vibrant Brooklyn neighborhood,22251843,25,Entire home/apt,80,7,4
24755230,West Village Walk-Up.,22824452,12,Entire home/apt,165,5,0
24756139,Cool and cozy in Brooklyn,1805238,25,Private room,50,1,14
24756445,Spacious One Bedroom in the Heart of Brooklyn,4426154,25,Entire home/apt,75,2,0
24756679,Light-Filled Studio Across From Prospect Park,56051614,30,Entire home/apt,128,3,2
24757612,Full apartment in Harlem,110062861,3,Entire home/apt,122,4,245
24757844,Sunlit Room with Kitchen near Manhattan and LGA,39074591,32,Private room,46,1,0
24757848,Chic private room,187182730,3,Private room,85,4,179
24757985,Cozy apartment perfect for families with kids,5832321,122,Entire home/apt,150,2,0
24758343,Large 1 bedroom Upper East apartment,25146744,29,Entire home/apt,199,5,0
24758512,NYC living,60975812,8,Private room,70,4,0
24758664,Dekalb Ave. #1L,187190679,22,Entire home/apt,105,2,353
24758883,Upscale safe neighborhood Master Bedroom by subway,15838559,64,Private room,59,2,6
24759050,"Private Bedroom on Upper West, Manhattan",76537707,9,Private room,67,12,0
24760489,"Budget Friendly, Spacious Place 10 min to NYC",2788934,21,Private room,61,1,1
24765844,✴SPACIOUS HOMEY✴ 2 BD Sleeps 6! Brooklyn NY,479986,13,Entire home/apt,170,2,10
24770333,1BR in downtown Manhattan,46803679,12,Entire home/apt,100,3,0
24770824,The Blue Bungalow of Rockaway Beach,1106731,63,Entire home/apt,86,2,0
24772376,Cozy private room  in Astoria,16015663,50,Private room,85,3,88
24772454,Family friendly 2 bedroom. NYC life and 1000 sq ft,34948714,9,Entire home/apt,145,59,0
24772896,Quaint SoHo Home Away From Home in The Big Apple!,187301833,28,Entire home/apt,210,3,37
24774169,"1 Bedroom in Affluent, Serene Bronx Neighborhood",187312110,116,Private room,50,1,73
24776834,Stylish NYC Art Loft #2,34643568,5,Private room,80,3,88
24777535,Sunny Space in Sunnyside - 15 min to Times Square.,170085232,40,Private room,50,1,0
24777719,Cosy Room in Bushwick Collective Near JMZ Trains,27163168,22,Private room,50,3,0
24778075,Luxury Room in Peaceful Area 25 min to Time Square,187340835,64,Private room,50,1,228
24778310,Cozy Room on Hewes with Rooftop Lounge,117367030,13,Private room,151,3,0
24779271,Private Room,65119217,20,Private room,200,1,363
24779466,High rise Suite with beautiful city views!,54481883,69,Entire home/apt,150,4,0
24779801,Cozy large studio in a heart of West Village,25912435,53,Entire home/apt,147,3,0
24780232,Apartment in sun drenched Upper Manhattan,17778872,46,Entire home/apt,350,3,0
24780277,Beautiful Townhouse,9922513,25,Entire home/apt,200,4,21
24782427,Speakeasy Inn Bushwick Four,24020292,22,Private room,70,1,59
24783060,[Priv Rooftop] Sunny-Spacious duplex Penthouse,187388261,7,Entire home/apt,140,8,0
24784400,Cozy Studio in Queens,24373940,104,Entire home/apt,109,60,365
24792114,Sunny apartment,3405917,40,Private room,55,3,1
24793502,Conveniently located to  manhattan,132669029,174,Private room,50,3,8
24795553,Posh Alcove Studio: Everything You Need For NYC!,28159250,27,Entire home/apt,200,2,284
24798693,Spacious  and Bright Studio in Hell’s Kitchen,78261482,8,Entire home/apt,190,4,20
24798903,Greenhouse APT,21764391,13,Entire home/apt,200,3,67
24799437,Private Bedroom in Bushwick / Myrtle-Wyckoff L & M,58953152,22,Private room,49,1,0
24799552,Lovely & Sunny 2 Bedroom Home,187487947,21,Entire home/apt,119,1,0
24799677,1 Bedroom available in a four bedroom house,25109819,57,Private room,40,1,0
24799807,Furnished Midtown One Bedroom Beauty,120762452,6,Entire home/apt,210,30,365
24801589,Charming Park Slope 1 Bedroom Apartment,3082771,17,Entire home/apt,105,7,43
24801968,Sunny place,39774366,29,Entire home/apt,86,27,154
24804386,Sunny NYC Studio steps from Central Park,1092203,9,Entire home/apt,150,4,0
24805086,Pleasant Place JFK Private Housings Complex,26602392,153,Private room,60,1,355
24805249,Treetop Chic - Prime Williamsburg Boutique Home,3494371,13,Entire home/apt,225,10,150
24805348,Bright Room in Williamsburg,187530856,13,Private room,157,1,365
24805679,A seriene space in Bushwick,187532995,22,Private room,70,4,363
24806098,"WHOLE APARTMENT, 15 MINUTES TO MANHATTAN",75981937,57,Entire home/apt,140,15,71
24806106,“Studio” ideally located  across Golf Course,132669029,174,Entire home/apt,74,2,70
24806110,sunny apartment on the Ocean,187536544,83,Entire home/apt,150,5,179
24806141,Sweet Home at Washington Heights,186679495,31,Entire home/apt,75,1,171
24806529,"Private Room In Brooklyn,",113890236,77,Private room,40,2,0
24807368,Sunny 2BR Apt Near Columbia University,21573011,9,Entire home/apt,180,2,18
24807859,Large Room with Balcony in Brownstone Townhouse,20555097,7,Private room,37,3,0
24808062,"Perfect for groups! 3BR, 2Bath feet from Subway!",97042500,3,Entire home/apt,344,2,25
24808312,"MARTIAL LOFT 3: REDEMPTION (upstairs, 3rd room)",15787004,22,Private room,40,3,0
24809771,"Beautiful, sunny 1 bedroom off Graham Ave",5024658,13,Entire home/apt,130,7,9
24810452,Williamsburg Gem in BK! Queen BR in Luxury Apt,1799439,13,Private room,99,2,0
24816926,Lovely One Bedroom Apartment in the East Village!!,70043681,20,Entire home/apt,142,2,278
24820939,Boutique huge apartment for families with kids,1478535,9,Entire home/apt,550,7,8
24820955,Private Room in Bed-Stuy,28778026,7,Private room,70,1,87
24821651,Hiéroglyphe,187648135,70,Private room,45,1,85
24823404,Large Private Room With Three Windows,137129564,38,Private room,59,1,77
24824820,NYC Studio near Central Park and the Hudson River,27958360,9,Entire home/apt,160,2,6
24825809,The Red House,135502033,63,Private room,125,1,342
24826533,R Bright & Cozy & Modern room 30 mins to Manhattan,130903736,7,Private room,59,1,25
24826789,Sonder | 21 Chelsea | Artsy 1BR + Rooftop,12243051,15,Entire home/apt,239,29,335
24826817,Fun tourist family friendly Flatiron Loft,187684303,27,Entire home/apt,200,2,6
24827469,Large Apt + Backyard,14269481,13,Entire home/apt,130,3,3
24829645,Charming apartment in the heart of Sunnyside,7822898,40,Entire home/apt,104,2,141
24831549,Sleek Studio in FiDi by Sonder,12243051,44,Entire home/apt,182,29,333
24831635,Comfortable an Nice Bedroom to relax,187718165,95,Private room,30,1,6
24833043,Emerald's View,101216314,3,Private room,65,1,163
24833117,2 BEDROOM APT-walk to CENTRAL PARK and restaurants,7834073,5,Entire home/apt,250,2,31
24833279,Queens C Place,156716488,161,Private room,60,3,180
24834058,Queens C Place,156716488,161,Private room,48,3,365
24834309,Large 2BR apartment in Astoria near Midtown + LGA,6194487,57,Entire home/apt,149,2,308
24834739,THE BROOKLYN BLUE HOUSE 2,183127881,101,Private room,59,2,365
24834823,"Sunny, Spacious Upper West Side Studio",15220605,9,Entire home/apt,100,3,0
24834824,Quiet home,158461160,7,Entire home/apt,62,30,255
24835343,Industrial Loft/ palace,52991771,114,Entire home/apt,135,4,57
24835618,Art双层屋,28907641,38,Private room,95,1,87
24836464,JFK/QNS Home Away From Home Full private apartment,175019394,47,Entire home/apt,450,1,83
24836482,Private room avaliable in the private house,24704779,74,Private room,59,5,97
24842392,Private Room in a Two bedroom apartment,3090750,29,Private room,59,2,0
24843435,"Cozy bedroom conveniently located, close Manhattan",132669029,174,Private room,40,4,37
24845719,"Stunning, oversized 2 Bed, 2 Bath in Prime Wburg",2316071,13,Entire home/apt,215,2,77
24845976,"""Home sweet Home :) """,187822021,57,Entire home/apt,120,30,5
24846816,"Cozy Near LGA, Center of Queens RM2",187822288,104,Private room,49,1,278
24847554,Luxury Room in Upscale Penthouse w PRIVATE Rooftop,117341565,54,Private room,41,240,0
24849193,Cozy Tropical NYC Room with Stunning View,36364146,46,Private room,125,6,34
24849342,Large Greenwich Village 2 Bedroom!,120006972,53,Entire home/apt,250,3,297
24850009,Cute studio steps from Prospect Park,19508332,25,Entire home/apt,75,2,9
24851371,Brooklyn Room with a Rooftop,187861161,16,Private room,34,5,0
24852364,Luxury Apartment in Midtown East,95051172,2,Private room,169,2,0
24852686,The Shelf: Bedstuy Cozy room,148102066,7,Private room,60,1,0
24852836,The Best location in Upper East Side!,77243829,29,Entire home/apt,375,2,0
24852947,Beautiful Bedroom in shared Williamsburg Apartment,90685499,13,Private room,150,1,0
24853574,The Amazing Stay,187872824,9,Entire home/apt,150,1,179
24853655,Luxury 1BR close to Columbus Circle/Central Park,102351927,8,Entire home/apt,224,7,0
24853936,JFK Queens/House of Suedajoy#5(dis by flexibility,175019394,47,Private room,80,1,153
24854139,Chic and Cozy Brooklyn Bedroom,26474200,21,Private room,100,3,365
24855025,Great place by the park with private entrance !!!!,187889772,50,Entire home/apt,100,1,0
24855248,"1st Fl Studio on Upper East, close to Central Park",37421312,29,Entire home/apt,125,7,0
24855474,Modern Studio with Private Terrace,10901705,13,Entire home/apt,120,1,0
24855669,Gorgeous Brooklyn Oasis,187895786,7,Private room,75,2,87
24856020,Great House for Large Groups; Close to Manhattan,136812761,7,Entire home/apt,600,1,162
24856606,JFK Queens Home away from Home House of Suedajoy 4,175019394,47,Private room,70,1,85
24857291,新一处客居(New place 1),187908645,38,Private room,60,1,57
24857436,Spacious Bright Room near Columbia University,187914509,9,Private room,50,5,0
24857723,Cozy 3 bedroom apartment in HEART of East Village!,32844422,20,Entire home/apt,149,3,0
24857741,"Studio, Empire State Building area.",135131537,2,Entire home/apt,180,6,27
24862077,The Perfect Escape,142455925,29,Entire home/apt,118,3,0
24863288,Cozy 1-Bedroom Apartment in Harlem,29026712,3,Entire home/apt,70,2,0
24865151,Luxury Central Park Views Iconic building,2570750,2,Entire home/apt,1195,3,40
24866257,"Huge, Sunny, & Private Room - 5 min to Times Sq.",187980677,15,Private room,175,1,109
24866378,Home Sweet Home in Flatbush,69469129,23,Entire home/apt,165,5,258
24867995,暑假短租,78823148,27,Private room,150,5,0
24868180,"Bright and airy, close to Central Park and museums",5679153,5,Entire home/apt,50,4,0
24868751,Large  room near Columbia University Med school,186155189,31,Private room,50,1,53
24868754,Inexpensive Private Rm w/ NYC/SIUH/RUMC Access 3,104812805,87,Private room,33,4,316
24868956,新一处客居(Newplace2),187908645,38,Private room,60,1,49
24870818,新一处客居(New place3),187908645,38,Private room,50,1,2
24871506,Dreamy centrally located Bedroom with city views!,3480784,54,Private room,110,2,160
24871661,Madison Square Studio w/ Elevator,188023318,2,Entire home/apt,145,5,40
24871779,Lovely Lincoln Center Studio,3033697,9,Entire home/apt,137,6,0
24872073,Big & Bright Bed-Stuy Bushwick Border Boudoir,2967674,7,Private room,50,30,21
24872721,Light filled spacious 2 bed room apartment,17620937,31,Entire home/apt,150,2,35
24873530,Bed-Stuy 2 Bedroom Beauty w/ Spacious Living Room,26178850,7,Private room,45,5,199
24873980,Historic Strivers’ Row with a View,13926627,3,Private room,75,2,140
24874467,Private Bedroom with Full Bed in Wash Heights,188050267,31,Private room,50,2,0
24874559,"Spacious & cozy room - Upper West Side, Manhattan",188051537,9,Private room,91,4,197
24879207,Lawrence Beach House,173852911,160,Entire home/apt,250,2,47
24883987,Musician's Apartment Near the Park,25371059,25,Entire home/apt,80,60,2
24884922,"Sunny, zen spot in the Heart of East Village",150238950,20,Entire home/apt,136,2,39
24885715,"2 Private Rooms, 1 min to J train, Free Breakfast",182260692,85,Private room,99,2,327
24886110,Spacious Apartment Steps Away from Yankee Stadium,6762900,43,Entire home/apt,103,2,248
24887028,Boho in WaHi,15139808,31,Private room,175,1,63
24888436,A Hidden gem in the heart of Washington Heights,188160057,31,Private room,125,3,363
24889024,"True sanctuary, historic fort greene/clinton hill",83978022,4,Entire home/apt,180,30,0
24889615,One Bedroom apartment in great neighborhood,188169807,9,Entire home/apt,120,2,1
24889660,Entire Cozy Apartment in Center of East Village,187094395,20,Entire home/apt,164,3,0
24889922,Glendale apartment,177560095,122,Private room,50,7,66
24891549,Beautiful Private Bed & Bathroom (no kitchen),40237342,7,Private room,80,30,37
24891651,Large 1 bedroom and private bath in Astoria,108302188,57,Private room,49,3,18
24892670,Harlem Vibes,58964906,3,Private room,50,5,0
24893488,Huge master bedroom W/ private bath in Brooklyn,48418910,45,Private room,120,2,0
24893756,Entire suite close to LGA & JFK with free parking,16308032,104,Entire home/apt,60,1,150
24894058,Cozy room in south Harlem - 10 mins to Columbia,11022916,3,Private room,45,1,0
24894476,Large Bedroom in Harlem,15940253,3,Private room,70,4,0
24894724,A cozy studio in Chelsea,30558890,15,Entire home/apt,120,30,0
24895943,Beautiful and Spacious UES Gallery Like apartment,51112551,29,Entire home/apt,375,2,83
24896472,Spacious Apt. in Bushwick for summer occupancy,116460196,13,Private room,75,7,0
24896533,Charming Room in Spacious Clinton Hill Apartment,1005489,4,Private room,70,7,89
24896938,Beautiful and Spacious Apartment,79651295,47,Entire home/apt,60,1,177
24899087,"Private room in Ridgewood, near the L line, for 2",140057330,45,Private room,55,1,107
24906413,Sunny Bushwick apartment,84453766,13,Private room,80,10,0
24906924,Spacious One Bedroom in Downtown Manhattan,14396470,10,Entire home/apt,150,3,0
24907355,Bushwick with outdoor space!,39190931,22,Entire home/apt,150,28,90
24908887,Home away from home in Harlem,5074874,3,Entire home/apt,225,2,6
24910361,"""The Little House by the Sea""",188328775,171,Entire home/apt,200,2,44
24911170,Renovated Garden Townhouse Apartment,188337220,7,Entire home/apt,99,3,102
24911227,1-Bed Apt on East River - 1 stop from Manhattan!,17005953,26,Entire home/apt,110,1,0
24911468,Gorgeous 2 BR 2 BA Condo in Flushing Chinatown,5962328,38,Entire home/apt,115,30,291
24912129,Fabulous mid century modern apt in Williamsburg,4407432,13,Entire home/apt,225,2,120
24912450,"RahShoeRay Cozy, Comfortable and Accommodating.",181397986,7,Private room,95,1,260
24912783,Brooklyn Park Slope Oasis,7065881,17,Entire home/apt,139,4,0
24913445,Bright sunny room in Bushwick with backyard.,7780845,22,Private room,65,2,282
24913510,True NYC soho experience amazing gem.. large space,28823649,28,Entire home/apt,160,1,172
24914710,Apartamento para viagem NY,188362154,57,Private room,150,5,362
24915372,A true NYC gem!,188365772,3,Entire home/apt,250,3,0
24915585,"Beautiful, spacious & quiet!",7072861,69,Entire home/apt,175,4,3
24915761,Brooklyn Studio with a View,2642222,30,Entire home/apt,179,2,0
24916571,Charming 2 Bedroom Private Apartment in Greenpoint,6919899,21,Entire home/apt,130,2,129
24916744,Newly Renovated Full One Bedroom Brooklyn Apt,93359389,55,Entire home/apt,80,2,39
24916951,Amazing Bedroom in fantastic apartment in Brooklyn,8629268,7,Private room,44,3,0
24917079,Spacious Centrally Located 1 Bedroom Apartment,33225521,20,Entire home/apt,300,1,16
24917120,Sunny Village Suite with Private Patio!,50296004,53,Entire home/apt,215,2,38
24918349,Private Studio Apartment in Lively Crown Heights,188390380,16,Entire home/apt,100,1,0
24918572,The Crown,188391102,16,Entire home/apt,295,4,343
24919299,Upper Westside studio for two or just you!,128258877,9,Entire home/apt,100,1,0
24919725,Shared Open Studio - Floor Space,159154462,2,Shared room,85,1,83
24919742,South Park Slope House (Aug 5 - 27; 10 day min),134122415,18,Entire home/apt,150,10,23
24919764,Thomas's creek,169882061,7,Entire home/apt,225,2,77
24921526,Private Room (Front) In A Beautiful Apartment,79651295,47,Private room,80,2,179
24921584,BIG STYLISH LOFT/ROOM with access in the backyard,34184387,25,Private room,75,5,54
24921735,Huge Master Bedroom In A Very Spacious Apartment,79651295,47,Private room,140,1,177
24922519,Beautiful brownstone garden apt. w/outdoor,25347213,7,Entire home/apt,110,2,0
24923524,Rooftop Condo,42931425,23,Private room,100,1,0
24931508,Sunny & Spacious 1 bedroom in Williamsburg,187530856,13,Entire home/apt,265,2,89
24933154,Super clean and bright cheerful apartment.,11095383,23,Entire home/apt,150,4,20
24933530,Sunny Brooklyn apt. Quick walk to Prospect Park,104051773,55,Entire home/apt,91,3,12
24935048,Surrealist Luxury Loft,11949316,15,Entire home/apt,795,3,16
24935780,Broadway Homebase,188518588,8,Entire home/apt,185,10,68
24936179,"Centrally located, quiet Hell's Kitchen bedroom.",137255181,8,Private room,125,4,0
24937799,nyc studio apartment,37193449,40,Entire home/apt,75,5,0
24938183,Private rooftop Penthouse heaven,13089912,20,Entire home/apt,330,2,22
24939453,King bedroom w/ private bathroom in gorgeous Loft,1407676,13,Private room,99,2,159
24939648,"Cozy, warm and Clean Stay in Flushing!",177156643,38,Private room,50,3,153
24940447,"Charming Harlem Nook /Coin Charmant de Harlem, NYC",62026191,3,Private room,79,1,78
24940507,"Massive, sunny Williamsburg apartment w/ backyard",10777921,13,Entire home/apt,129,2,0
24941111,Guest Room with A/C,188556821,32,Private room,40,1,0
24941609,NY’s Highest End Celebrity Building + Balconies!,65562107,78,Entire home/apt,1200,5,347
24942175,Big 2-bdrm / Morgan Ave L Train / Roberta's,36849759,22,Entire home/apt,200,2,209
24942474,"Ideal Brooklyn Room, Spacious Apartment w/Garden",45376603,22,Private room,41,2,0
24942569,My new place,182690453,147,Private room,140,2,157
24943283,WeLive Wall Street -- 3  Bedroom,159610596,44,Entire home/apt,295,1,117
24943484,Waycross Vista Studio Apartment,56726605,101,Entire home/apt,125,5,90
24943768,Luxurious Suite Grand Central,168465501,6,Entire home/apt,150,30,113
24943903,Parlor Suite Midtown Manhattan,29100568,72,Entire home/apt,170,20,0
24944554,"1 Bed Apartment close to city, Astoria, LIC",1590939,57,Entire home/apt,101,10,0
24945253,Brand new beach front house near JFK (2),187383058,107,Entire home/apt,350,2,332
24945323,Cozy 1 Bedroom on Upper West Side,164724867,9,Entire home/apt,175,2,1
24945511,Elegance on West Side,48889862,3,Entire home/apt,105,2,115
24945567,Spacious Sunny Private Bedroom in the Bushwick BK,61980894,22,Private room,54,2,90
24945710,Hey New Yorkers!,169940010,45,Private room,90,1,269
24946871,"Beautiful, spacious & well-lit 1BR (Astoria, QNS)",6636303,57,Entire home/apt,125,3,0
24947076,"3-bedroom sunny, quiet, spacious Williamsburg apt",17344471,13,Entire home/apt,233,6,0
24948017,VERY BIG APARTMENT IN HARLEM/ENTIRE APARTMENT,185683441,3,Entire home/apt,400,2,175
24958209,2 Bedroom Garden Getaway,65903420,16,Entire home/apt,139,3,68
24959305,"Bright renovated apartment, quiet Bushwick block!",3440653,22,Entire home/apt,135,3,92
24960138,"Bright, Winged Tribeca Studio w/ Indoor pool, Gym by Blueground",107434423,78,Entire home/apt,305,30,6
24961004,brand new studio in the East Village with roofdeck,1562990,20,Entire home/apt,175,7,0
24961967,BEAUTIFUL LUX STUDIO -AMAZING ENTERTAINMENT SYSTEM,104684975,101,Entire home/apt,140,1,178
24962583,"Great value ,central Manhattan apartment",18767788,69,Entire home/apt,126,2,30
24962971,Comfortable Bedroom 2 Express Stops to Manhattan,27493716,80,Private room,75,1,68
24963166,Huge Room in the Middle of Bushwick,94860592,22,Private room,62,2,0
24964123,Quiet room in Prospect Heights,13486673,30,Private room,99,2,0
24965059,C) Cozy Two Beds Wifi near JFK Airport and subways,154128335,47,Private room,50,1,337
24965233,"Cute, renovated 2 bedroom Apt. in East Village",89608382,20,Entire home/apt,224,3,7
24965423,Spacious Private Suite in a Brooklyn Brownstone,4219594,7,Private room,95,2,11
24965929,Bright 1-Bedroom Gem in Fort Greene,1180925,14,Entire home/apt,108,3,99
24966197,"Quiet, private room (Hell's Kitchen/West Midtown)",28808740,8,Private room,94,3,0
24966304,Jul Discount! Private Flat (with Patio!) in NYC,188741104,3,Entire home/apt,160,31,117
24967000,Gorgeous apartment with access to all #2,175116422,207,Entire home/apt,72,3,333
24967765,Modern 2 bedroom Upper East Side apartment.,103152379,29,Entire home/apt,199,3,329
24968131,Private Room in peaceful town,7989399,40,Private room,50,3,112
24968602,Brooklyn room in the perfect location.,7894144,13,Private room,75,2,0
24968879,Studio Apartment in Astoria - Best Location!,50770601,57,Entire home/apt,169,1,297
24968926,bushwick’s cozy nook,22010249,22,Private room,75,3,292
24969653,"Cozy, Clean Private Mini Studio in New York City",188741104,3,Entire home/apt,85,31,119
24969822,Modern Apartment in Long Island City,137575565,26,Private room,75,3,0
24970116,One-bedroom unit in Rego Park,188773665,88,Private room,99,1,4
24970249,Peaceful&Sun filled 2BR&private bathroom near NYC,12931469,164,Private room,120,2,86
24970373,Studio apartment; close to tourist attractions,58391499,103,Entire home/apt,200,2,0
24970711,Budget Basement,188783370,38,Private room,80,1,0
24970982,Central & Comfortable 1BR Brownstone Apartment,4303181,34,Entire home/apt,150,2,100
24973698,"Colorful, quiet, private room near LaGuardia/NYC",2424887,50,Private room,55,1,179
24976971,1 bedroom apartment on Columbus Avenue,76104209,9,Entire home/apt,180,30,364
24978091,"Cozy, newly furnished apartment in the heart of NY",14759219,6,Entire home/apt,120,5,0
24978251,Cozy private room in luxury apartment,3673226,5,Private room,90,3,0
24983084,Triple Mint Townhouse in the heart of West Village,5719667,12,Entire home/apt,1500,3,54
24983373,10 mins from JFK. Smoking okay.,69700229,47,Private room,40,1,90
24985440,"CHEAP ROOM IN QUEENS, CLOSE TO SUBWAY STATION",463061,130,Private room,42,3,281
24987685,Short Stay NearJFK.,94713722,86,Private room,55,2,122
24987915,Stylish Apartment 3 Blocks from Central Park,10972311,5,Entire home/apt,180,10,11
24988189,Da Sanctum,26796335,9,Entire home/apt,225,2,35
24990534,Maurice’s Penthouse,3530446,16,Entire home/apt,150,3,288
24991133,From home to home,91554527,43,Private room,50,3,188
24992418,Cute & Cozy Studio in Chelsea!,9711035,15,Entire home/apt,170,28,61
24992558,ENTIRE Spacious Brownstone Apartment (UNFURNISHED),12633660,34,Entire home/apt,50,3,0
24992835,"**FULL FLOOR - 3 BEDRMS, Times Sq/Restaurant Row**",157402346,8,Entire home/apt,350,2,224
24993467,"Prime Williamsburg: 3 Bed, 2 Bath Luxury Apartment",143739618,13,Entire home/apt,415,3,0
24993686,"""Cozy Retreat"" in North Crown Heights",188947623,16,Entire home/apt,112,2,0
24993713,"Stylish, clean & quiet 1 bdr apt in Manhattan",27793336,5,Private room,170,2,0
24995099,PLACE NEXT TO THE BEACH,177860344,83,Private room,80,3,178
24995291,"Authentic, downtown Manhattan loft condo",188964841,5,Entire home/apt,300,1,352
24995898,Private room Brooklyn,188969229,22,Private room,60,1,91
24996332,Master Bedroom with Full Bath & Manhattan View,129743937,104,Private room,54,1,48
25002172,Private room in the Bronx for females & couples.,188218993,60,Private room,46,1,63
25004276,1 sunny bedroom in Parkchester,189022543,134,Private room,80,2,0
25005483,3-bdrm Newly Renovated Townhouse.,139756559,164,Entire home/apt,180,30,130
25005877,"Designer Studio / 1BR in Williamsburg, Nice Views",108160091,13,Entire home/apt,168,10,284
25006193,Barclays Place - An Idyllic One Bedroom Apartment,189036764,17,Entire home/apt,400,2,32
25007110,Private Bedroom (Back) In A Beautiful Apartment,79651295,47,Private room,100,2,179
25007742,Postmodern Studio,189047392,4,Private room,97,1,189
25010171,sunshine,159027993,38,Private room,48,4,168
25011664,Peace and quiet in the hustle and bustle,189075482,85,Entire home/apt,95,1,126
25011733,"Trendy, light-filled apartment in Lower East Side.",17842138,10,Entire home/apt,170,1,24
25011804,"NYC SkyLoft on Central Park, balcony w/ city view",54228386,5,Private room,125,1,29
25012058,"Lovely room with private terrace, ensuite",11307033,20,Private room,175,1,13
25012767,Private Cozy Bedroom with Patio,161659518,27,Private room,80,30,0
25012966,Comfy quiet 2BR in Manhattan 25mins to Time-square,9177778,24,Entire home/apt,139,3,28
25013656,Stylish Downtown Apt. (Between Nolita + LES.),4552628,10,Entire home/apt,162,2,0
25014162,Bright and spacious private bed-and bathroom!,18718315,7,Private room,75,4,249
25015496,"5min from JFK airport, Train, Casino,  Racetrack",189108951,161,Entire home/apt,93,2,316
25015511,Humble Home in Harlem,159009468,3,Private room,99,7,0
25017403,Glamping Van,10407935,65,Entire home/apt,89,1,34
25017424,Magical Brooklyn townhouse room fit for a wizard,189075482,85,Private room,85,1,67
25018204,"Paradise Garden, Spa, Steam & Massage Table #10299",172611460,3,Entire home/apt,2500,3,150
25024676,"Cozy, tranquil bedroom steps from Central Park B",152195388,9,Private room,105,20,64
25025092,"Scandinavian ""hygge"" in Bed Stuy Brooklyn",127560,7,Entire home/apt,100,4,23
25025533,"Luxe Large Studio Apt with Rooftop, Doorman, & Gym",6319849,8,Entire home/apt,198,9,12
25026993,Single room in Clinton Hill brownstone,64426364,7,Private room,48,7,0
25027222,Safe 'n Handsome 2,133123832,9,Entire home/apt,117,30,200
25028952,Charming studio in Brooklyn,178038608,4,Entire home/apt,110,7,125
25029794,East Village gem,17145227,20,Entire home/apt,206,5,12
25029982,Cozy Studio in Greenwich Village,4246574,53,Entire home/apt,164,5,0
25030090,Bushwick bedroom w/ private bath (Jefferson Stop),2533755,22,Private room,90,1,48
25030446,SoBecaTown 1 Bedroom,6529128,78,Entire home/apt,220,3,84
25030760,Small and cozy room in awesome place,8076786,80,Private room,150,1,365
25031116,Bedroom in Bushwick.,189224482,22,Private room,45,7,0
25031182,Comfy bedroom in heart of Lower East Side,2830216,24,Private room,65,7,0
25031344,"Cozy Studio in East Village, close to everything",28660089,20,Entire home/apt,170,2,0
25031387,2 Bedroom 1 Bath by NYC Train and Major Highways,72517332,60,Entire home/apt,399,2,356
25031793,East Village Penthouse,1273920,20,Entire home/apt,175,3,0
25032319,Cozy Convenient 2-Bed GARDEN APT w/Central Heat/AC,30736639,22,Entire home/apt,99,3,119
25032957,Historic Brooklyn Heights Apt,1030249,33,Entire home/apt,185,7,125
25033384,Cozy and renovated one bedroom apartment,99556266,5,Entire home/apt,150,2,304
25033659,Brooklyn Hidden Oasis.,64542737,71,Entire home/apt,175,3,292
25033991,5min to Subway★20min to Manhattan★Large Bklyn Apt!,189249070,7,Entire home/apt,189,30,99
25034086,Clean1,156505456,71,Private room,51,3,180
25034108,"Large Manhattan Apt 3 BED/2 FULL BATH, Midtown NYC",179014177,6,Entire home/apt,398,5,12
25034878,Upper East Side Getaway! Lots of space!,169960804,29,Entire home/apt,175,1,0
25036166,BK NEST-Across Barclays & trains/City 10 mins away,187103481,17,Entire home/apt,160,2,246
25042316,Nikki Welcomes you! Private parking space!,112142263,101,Entire home/apt,65,1,61
25045213,Private Bedroom in 2-bed/New Full-Service Building,3346513,114,Private room,130,2,103
